,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_relative_humidity_percent,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_min_temp_c,city,year,week_start_date
397,51.0,0.04751389473000005,0.0001,0.2579571,0.2339,299.638571429,299.664285714,294.795714286,301.6,298.1,74.7957142857,16.1457142857,2.47142857143,26.5714285714,7.3,22.2,sj,1997,1997-12-17
398,52.0,0.0663,0.075925,0.2132111,0.2257889,299.214285714,299.285714286,295.351428571,301.7,297.6,79.47,16.7042857143,2.57142857143,26.7142857143,7.57142857143,22.2,sj,1997,1997-12-24
399,1.0,0.0455,0.0478,0.1239857,0.08344286,295.4297142857994,295.5600357142546,290.1570571430251,300.18399999999997,290.84900000000005,74.848364285709,12.081914285698993,4.407857142857097,23.52600000001098,5.844857142857245,17.938000000000002,sj,1998,1998-01-01
400,2.0,0.05076667,0.0341,0.2233714,0.1341571,298.827142857,298.992857143,295.03,300.7,297.2,79.6314285714,16.3628571429,2.15714285714,26.3571428571,6.14285714286,22.8,sj,1998,1998-01-08
401,3.0,-0.01615,-0.008225,0.2047143,0.1985714,297.612857143,297.685714286,294.852857143,300.2,296.4,84.6942857143,16.2085714286,1.88571428571,24.8857142857,5.85714285714,20.6,sj,1998,1998-01-15
402,4.0,0.1797,0.03345,0.2514571,0.1921,298.611428571,298.8,294.51,300.6,296.8,78.1828571429,15.8814285714,2.4,25.6142857143,6.48571428571,21.1,sj,1998,1998-01-22
403,5.0,0.13155,0.045825,0.1461143,0.1313571,298.694285714,298.857142857,294.19,300.6,297.0,76.2614285714,15.5614285714,2.34285714286,26.5428571429,7.25714285714,22.2,sj,1998,1998-01-29
404,6.0,-0.0479,-0.0525,0.1274857,0.09734286,298.578571429,298.807142857,293.971428571,301.3,296.6,75.7771428571,15.3614285714,3.27142857143,26.5857142857,8.11428571429,21.1,sj,1998,1998-02-05
405,7.0,0.11825,0.0559,0.1819,0.1763143,299.058571429,299.25,295.628571429,302.2,296.7,81.6128571429,17.0885714286,2.95714285714,27.2571428571,6.9,22.8,sj,1998,1998-02-12
406,8.0,0.002843640850000003,0.0754,0.2395714,0.2387,297.59,297.835714286,291.901428571,300.2,296.2,70.7014285714,13.5128571429,2.24285714286,24.4142857143,6.08571428571,20.0,sj,1998,1998-02-19
407,9.0,0.1545,0.0849,0.24338,0.1549833,298.892857143,299.128571429,294.114285714,300.6,297.8,75.0157142857,15.4771428571,2.28571428571,26.2714285714,7.94285714286,21.1,sj,1998,1998-02-26
408,10.0,0.06366667,0.09633333,0.1728429,0.1622143,297.655714286,297.792857143,293.5,301.1,295.0,77.9242857143,14.9357142857,2.84285714286,25.6142857143,7.25714285714,21.1,sj,1998,1998-03-05
409,11.0,0.07293595800000004,0.0797,0.1391714,0.1625286,298.278571429,298.385714286,294.697142857,301.2,295.7,80.7785714286,16.0814285714,2.22857142857,25.8142857143,6.9,21.1,sj,1998,1998-03-12
410,12.0,0.0604,0.08823333,0.2129286,0.2124143,298.175714286,298.371428571,292.907142857,300.4,296.2,72.6428571429,14.3671428571,2.51428571429,24.8857142857,7.01428571429,20.6,sj,1998,1998-03-19
411,13.0,0.07296164850000002,0.0731,0.1881667,0.1685,298.502857143,298.664285714,294.098571429,300.7,296.5,76.6757142857,15.48,2.55714285714,26.2285714286,6.9,22.2,sj,1998,1998-03-26
412,14.0,0.0672,0.02766667,0.1485333,0.1277429,298.044285714,298.192857143,294.628571429,301.1,296.5,81.4057142857,15.9985714286,2.52857142857,25.7142857143,6.2,21.7,sj,1998,1998-04-02
413,15.0,0.048,0.0652,0.09894286,0.1027714,297.871428571,298.2,294.215714286,300.8,295.6,80.19,15.6357142857,3.0,26.0285714286,6.35714285714,21.7,sj,1998,1998-04-09
414,16.0,0.0308,0.076,0.1139714,0.1258571,298.472857143,298.578571429,294.97,300.7,296.5,81.1457142857,16.4028571429,2.15714285714,26.9285714286,6.11428571429,22.2,sj,1998,1998-04-16
415,17.0,0.0671,0.09136667,0.1444857,0.1479571,297.735714286,297.792857143,293.542857143,299.8,296.2,77.7128571429,15.0142857143,2.15714285714,25.6,5.85714285714,21.7,sj,1998,1998-04-23
416,18.0,0.1063,0.0461,0.2191857,0.2073286,299.565714286,299.835714286,295.834285714,301.5,298.2,80.0728571429,17.2314285714,2.35714285714,26.8714285714,6.9,22.8,sj,1998,1998-04-30
417,19.0,0.07954591635000008,0.09693333,0.1582429,0.1198143,299.132857143,299.292857143,294.827142857,301.3,297.7,77.3314285714,16.2214285714,2.18571428571,26.7857142857,6.2,22.2,sj,1998,1998-05-07
418,20.0,0.03844852540000003,0.04255,0.1317833,0.1003,299.2,299.4,295.11,302.9,296.6,78.4014285714,16.5028571429,3.62857142857,27.1428571429,7.01428571429,22.2,sj,1998,1998-05-14
419,21.0,-0.003,0.033625,0.1648667,0.1742,300.024285714,300.085714286,297.062857143,302.9,297.8,84.0714285714,18.6142857143,2.82857142857,27.9142857143,6.97142857143,23.3,sj,1998,1998-05-21
420,22.0,0.0484,0.0372,0.1550833,0.1645167,299.842857143,299.935714286,297.02,302.3,298.4,84.6357142857,18.5114285714,2.18571428571,27.9714285714,5.65714285714,24.4,sj,1998,1998-05-28
421,23.0,-0.0427,0.07076667,0.1536,0.1221429,299.618571429,299.807142857,296.351428571,301.4,298.1,82.46,17.7657142857,2.32857142857,27.8571428571,6.2,23.9,sj,1998,1998-06-04
422,24.0,0.12125,0.12125,0.2368143,0.2751714,300.757142857,300.842857143,297.451428571,302.7,299.2,82.3057142857,18.9914285714,2.42857142857,28.4285714286,6.98571428571,23.9,sj,1998,1998-06-11
423,25.0,0.0725,0.0509,0.2078286,0.1756286,300.517142857,300.564285714,296.435714286,303.0,298.9,78.53,17.8542857143,2.38571428571,28.1,6.52857142857,23.9,sj,1998,1998-06-18
424,26.0,0.03745,0.0167,0.1447,0.1523571,299.944285714,299.95,296.995714286,302.3,298.3,84.0257142857,18.47,2.35714285714,28.2142857143,6.74285714286,23.9,sj,1998,1998-06-25
425,27.0,0.0715,0.096075,0.1718429,0.1558857,300.595714286,300.721428571,296.847142857,302.7,299.0,80.0857142857,18.2785714286,2.3,28.6142857143,5.85714285714,25.0,sj,1998,1998-07-02
426,28.0,-0.03095,0.0628,0.1886286,0.1695286,300.452857143,300.435714286,296.924285714,302.9,298.5,81.29,18.3914285714,2.3,28.3857142857,6.74285714286,22.8,sj,1998,1998-07-09
427,29.0,0.0289,0.04713333,0.08254286,0.06893333,300.337142857,300.457142857,296.288571429,302.8,298.1,78.99,17.7157142857,2.71428571429,28.3857142857,7.07142857143,23.9,sj,1998,1998-07-16
428,30.0,0.0554,0.1065,0.1776429,0.1602571,299.822857143,299.885714286,296.502857143,302.2,298.1,82.2128571429,17.9457142857,1.88571428571,27.5571428571,6.68571428571,23.9,sj,1998,1998-07-23
429,31.0,0.14065,0.127,0.26975,0.2465286,300.061428571,300.035714286,297.038571429,302.0,298.5,83.7428571429,18.5471428571,2.04285714286,28.2714285714,5.72857142857,23.9,sj,1998,1998-07-30
430,32.0,0.02866667,0.057625,0.1758571,0.1526857,300.662857143,300.885714286,297.127142857,303.2,298.6,81.2171428571,18.6314285714,2.91428571429,28.4571428571,6.18571428571,24.4,sj,1998,1998-08-06
431,33.0,0.05346667,0.0935,0.1854333,0.1739,300.668571429,300.621428571,297.457142857,303.1,298.9,82.8,19.0157142857,2.27142857143,29.0714285714,6.34285714286,24.4,sj,1998,1998-08-13
432,34.0,0.1072,0.0567,0.1809667,0.1720333,300.367142857,300.35,297.467142857,303.0,298.9,84.2028571429,19.01,1.72857142857,29.2142857143,6.41428571429,25.0,sj,1998,1998-08-20
433,35.0,0.0307,0.07575,0.1548167,0.1902571,300.468571429,300.578571429,297.401428571,303.1,298.7,83.45,19.0271428571,2.67142857143,28.0428571429,6.82857142857,23.3,sj,1998,1998-08-27
434,36.0,0.0388,0.05403333,0.1585429,0.1456429,300.687142857,300.707142857,297.328571429,303.4,298.4,82.1928571429,18.9085714286,2.9,28.7571428571,7.12857142857,22.8,sj,1998,1998-09-03
435,37.0,0.07465,0.05796667,0.1518857,0.122,300.147142857,300.2,297.16,302.0,298.7,84.0028571429,18.7242857143,2.02857142857,28.3285714286,6.84285714286,24.4,sj,1998,1998-09-10
436,38.0,0.021851500285000013,0.0401,0.1554833,0.14148,300.587142857,300.607142857,297.275714286,303.0,298.8,82.3328571429,18.8471428571,2.18571428571,28.7285714286,6.98571428571,24.4,sj,1998,1998-09-17
437,39.0,0.05085,0.04685,0.2315857,0.2066857,300.13,300.185714286,297.06,302.1,298.8,83.3314285714,18.5814285714,1.85714285714,27.7714285714,6.22857142857,24.4,sj,1998,1998-09-24
438,40.0,-0.0022,0.0382,0.1618857,0.1683143,300.597142857,300.757142857,296.538571429,302.9,298.5,78.7828571429,18.0614285714,2.8,27.9142857143,6.28571428571,23.9,sj,1998,1998-10-01
439,41.0,-0.002075983330000001,-0.019,0.1630571,0.1492,300.712857143,300.742857143,296.921428571,302.9,298.9,79.9985714286,18.4185714286,2.34285714286,28.2571428571,5.5,24.4,sj,1998,1998-10-08
440,42.0,0.05196457499999999,0.08155,0.1864143,0.1386857,300.795714286,300.857142857,296.612857143,302.9,299.3,78.0985714286,18.0914285714,2.68571428571,27.7571428571,6.31428571429,23.3,sj,1998,1998-10-15
441,43.0,0.0213,0.085,0.1969667,0.1962,300.247142857,300.235714286,296.9,301.9,298.8,82.0385714286,18.41,2.12857142857,28.1571428571,6.92857142857,23.9,sj,1998,1998-10-22
442,44.0,-0.0359,-0.0726,0.1117286,0.09242857,299.848571429,299.985714286,296.867142857,302.1,297.7,83.8657142857,18.3757142857,2.08571428571,27.7142857143,6.12857142857,23.3,sj,1998,1998-10-29
443,45.0,0.047317416699999996,-0.00225,0.2212286,0.1698,299.652857143,299.692857143,296.942857143,301.7,298.5,85.12,18.4842857143,1.78571428571,27.4285714286,6.45714285714,23.3,sj,1998,1998-11-05
444,46.0,0.003866667,-0.05725,0.1859167,0.09834286,300.002857143,300.05,296.42,302.4,297.9,80.9142857143,17.8685714286,2.07142857143,27.7857142857,6.67142857143,23.3,sj,1998,1998-11-12
445,47.0,0.07670349968499993,0.08913530011999998,0.2537429,0.2166143,298.675714286,298.657142857,296.182857143,300.3,297.3,86.2142857143,17.6271428571,1.48571428571,26.7285714286,6.21428571429,23.3,sj,1998,1998-11-19
446,48.0,0.0501,0.06575,0.1662429,0.1467571,299.232857143,299.321428571,295.492857143,301.4,297.4,80.0214285714,16.8671428571,2.01428571429,26.5571428571,5.68571428571,22.8,sj,1998,1998-11-26
447,49.0,0.05675,0.06565,0.06918571,0.05278571,298.301428571,298.257142857,295.172857143,300.4,296.5,83.0242857143,16.5871428571,1.88571428571,25.6428571429,5.94285714286,22.2,sj,1998,1998-12-03
448,50.0,0.0619,0.002633333,0.2133,0.1730143,298.094285714,298.15,295.54,299.8,297.1,85.9114285714,16.9657142857,1.35714285714,25.8142857143,5.01428571429,22.8,sj,1998,1998-12-10
449,51.0,-0.08216667,-0.091675,0.2399,0.1700571,299.042857143,299.1,295.032857143,300.9,297.6,78.6685714286,16.4085714286,1.97142857143,26.0714285714,5.54285714286,22.8,sj,1998,1998-12-17
450,52.0,0.06056667,-0.13095,0.15715,0.0981875,299.282857143,299.435714286,295.215714286,301.4,298.0,78.4185714286,16.5642857143,2.12857142857,25.9285714286,6.04285714286,22.2,sj,1998,1998-12-24
451,53.0,0.09710424205000004,0.0892650304,0.11049116174499991,0.042520568799999964,295.3452285714994,295.49960714283475,290.17415714305,300.332,289.06500000000017,76.12124285713699,12.093128571413992,4.926285714286497,23.692857142870988,5.642857142856894,18.20200000000001,sj,1999,1999-01-01
452,1.0,-0.07525774894999998,-0.0876,0.1887,0.1634167,298.7,298.814285714,295.097142857,300.7,297.3,80.5971428571,16.4528571429,2.42857142857,25.5714285714,5.47142857143,22.2,sj,1999,1999-01-08
453,2.0,-0.1399,-0.03763333,0.1813833,0.1448429,298.482857143,298.55,294.12,300.1,297.4,76.9542857143,15.4928571429,1.67142857143,25.0714285714,5.72857142857,20.0,sj,1999,1999-01-15
454,3.0,-0.0698,-0.03795,0.1808,0.1158429,297.861428571,297.971428571,294.408571429,300.0,296.1,81.31,15.7685714286,2.2,24.9857142857,6.88571428571,21.1,sj,1999,1999-01-22
455,4.0,0.0535,-0.10875,0.1818429,0.1406143,297.442857143,297.571428571,293.701428571,299.1,295.8,79.6714285714,15.0728571429,1.77142857143,24.8857142857,6.41428571429,21.1,sj,1999,1999-01-29
456,5.0,0.10415118144999998,0.05145,0.2175,0.1739286,296.772857143,296.757142857,290.955714286,299.3,294.5,70.1985714286,12.7414285714,2.0,24.1714285714,5.64285714286,19.4,sj,1999,1999-02-05
457,6.0,0.0669,0.12985356599999998,0.2283286,0.2092,296.668571429,296.785714286,290.552857143,298.9,295.3,68.6414285714,12.3657142857,1.91428571429,23.4,7.38571428571,17.8,sj,1999,1999-02-12
458,7.0,0.0263,0.0364,0.1718571,0.1876,297.218571429,297.442857143,292.73,299.4,295.5,76.2457142857,14.2257142857,2.57142857143,24.3285714286,7.51428571429,19.4,sj,1999,1999-02-19
459,8.0,0.12905,0.086,0.1234714,0.1325,295.938571429,296.114285714,290.634285714,299.7,293.7,72.2514285714,12.4928571429,2.71428571429,24.0428571429,6.9,18.9,sj,1999,1999-02-26
460,9.0,-0.0509,0.03793333,0.1977167,0.1614667,297.542857143,297.678571429,293.311428571,299.7,295.3,77.4271428571,14.73,2.78571428571,25.0,7.42857142857,20.6,sj,1999,1999-03-05
461,10.0,-0.071225,0.043425,0.1611167,0.2284286,297.882857143,298.071428571,292.421428571,299.7,296.0,71.6914285714,13.9357142857,2.48571428571,24.9571428571,7.51428571429,20.6,sj,1999,1999-03-12
462,11.0,-0.10475,0.0402,0.2573714,0.2754429,297.542857143,297.8,292.764285714,300.0,295.8,74.8042857143,14.2442857143,3.0,24.8857142857,7.34285714286,20.6,sj,1999,1999-03-19
463,12.0,0.135,0.03233333,0.1988,0.1830571,298.222857143,298.45,293.23,300.5,296.3,73.94,14.6714285714,2.84285714286,25.6714285714,7.67142857143,21.1,sj,1999,1999-03-26
464,13.0,0.0541,-0.0981,0.1572667,0.1370571,298.308571429,298.414285714,294.377142857,300.4,296.1,78.91,15.7328571429,2.31428571429,25.7428571429,6.9,21.7,sj,1999,1999-04-02
465,14.0,0.0016220746450000012,0.00075,0.2009429,0.2108429,297.975714286,298.092857143,293.272857143,300.1,295.7,75.3885714286,14.7457142857,2.58571428571,25.6142857143,6.02857142857,21.1,sj,1999,1999-04-09
466,15.0,0.0341,0.0351,0.1027857,0.09751429,297.481428571,297.642857143,292.405714286,301.0,295.2,73.6414285714,13.9742857143,3.6,25.3857142857,6.67142857143,21.1,sj,1999,1999-04-16
467,16.0,0.0869,0.03965,0.1907857,0.1153857,299.254285714,299.457142857,294.524285714,301.4,296.7,75.39,15.8685714286,3.2,26.9142857143,7.48571428571,22.8,sj,1999,1999-04-23
468,17.0,0.07295,0.02765,0.1945833,0.1375,299.035714286,299.15,294.201428571,301.0,297.2,74.7985714286,15.5614285714,2.72857142857,26.6857142857,7.38571428571,22.2,sj,1999,1999-04-30
469,18.0,0.064,0.04806667,0.1721429,0.1899429,299.431428571,299.5,295.415714286,301.8,298.0,78.6828571429,16.7957142857,2.08571428571,28.2285714286,9.21428571429,22.2,sj,1999,1999-05-07
470,19.0,0.056069810049999995,0.0578,0.0804,0.08112,299.098571429,299.121428571,294.572857143,301.0,297.2,76.3085714286,15.9671428571,2.58571428571,26.9571428571,7.62857142857,21.7,sj,1999,1999-05-14
471,20.0,0.08411808850000005,0.09066667,0.1944714,0.1691571,299.775714286,299.935714286,295.268571429,302.6,297.0,76.5985714286,16.6514285714,3.18571428571,27.8285714286,7.32857142857,23.3,sj,1999,1999-05-21
472,21.0,0.04688685826500003,0.0738,0.1826429,0.1713286,300.052857143,300.164285714,296.214285714,302.4,298.6,79.7171428571,17.6385714286,2.21428571429,28.3857142857,6.74285714286,24.4,sj,1999,1999-05-28
473,22.0,0.04023333,-0.0127,0.1208833,0.09056667,300.587142857,300.671428571,296.235714286,302.7,298.4,77.3714285714,17.6442857143,3.25714285714,28.4142857143,6.57142857143,23.9,sj,1999,1999-06-04
474,23.0,0.0499,0.0499,0.07223333,0.08013333,300.025714286,299.978571429,296.43,302.0,298.3,80.7542857143,17.8542857143,2.5,27.9142857143,7.55714285714,22.8,sj,1999,1999-06-11
475,24.0,0.04841529159999996,0.06756667,0.1184833,0.09545,300.351428571,300.378571429,296.54,302.3,298.7,79.75,17.9828571429,2.38571428571,27.7,6.84285714286,23.9,sj,1999,1999-06-18
476,25.0,0.021262075500000015,0.01375,0.0755,0.13685,299.367142857,299.314285714,296.415714286,301.6,297.9,83.9614285714,17.8442857143,1.94285714286,27.2142857143,5.88571428571,22.8,sj,1999,1999-06-25
477,26.0,0.0410781417,0.063,0.1645714,0.1307143,300.148571429,300.257142857,296.622857143,302.4,298.3,81.25,18.0514285714,2.34285714286,28.4428571429,5.32857142857,25.0,sj,1999,1999-07-02
478,27.0,0.09746667,0.08616667,0.1838571,0.1788857,299.504285714,299.535714286,295.92,301.4,297.8,80.7985714286,17.2957142857,2.35714285714,27.4,5.72857142857,22.8,sj,1999,1999-07-09
479,28.0,0.0545,0.067425,0.1345667,0.09766,299.79,299.835714286,296.394285714,302.4,297.5,81.8471428571,17.8042857143,2.5,27.2714285714,6.67142857143,23.3,sj,1999,1999-07-16
480,29.0,0.1169,0.0494,0.2071143,0.1935286,299.85,299.857142857,296.861428571,301.9,298.5,83.9185714286,18.3228571429,2.0,26.7,5.47142857143,21.7,sj,1999,1999-07-23
481,30.0,0.0101,0.089,0.2987143,0.1783571,300.064285714,300.15,296.474285714,302.6,298.0,80.9685714286,17.9028571429,2.47142857143,28.1,6.52857142857,23.9,sj,1999,1999-07-30
482,31.0,-0.07305,0.020225,0.1632429,0.1692429,300.498571429,300.485714286,297.047142857,302.8,298.8,81.6728571429,18.5571428571,2.42857142857,28.3714285714,6.27142857143,22.8,sj,1999,1999-08-06
483,32.0,0.10111441745000009,0.11395,0.2125714,0.1689143,299.97,300.007142857,296.742857143,302.6,298.4,82.6457142857,18.2128571429,1.84285714286,28.0857142857,6.35714285714,23.9,sj,1999,1999-08-13
484,33.0,0.01015,0.0687,0.1973,0.1710857,300.327142857,300.285714286,296.857142857,302.4,298.9,81.3871428571,18.3328571429,2.02857142857,28.3714285714,6.35714285714,25.0,sj,1999,1999-08-20
485,34.0,-0.01465,0.03655,0.1689,0.1532571,300.227142857,300.285714286,296.86,302.8,298.7,81.9985714286,18.36,2.14285714286,27.8571428571,6.84285714286,23.9,sj,1999,1999-08-27
486,35.0,-0.0026427421650000006,-0.0331,0.2106571,0.1876,300.458571429,300.435714286,296.895714286,302.7,299.1,81.0028571429,18.41,1.98571428571,28.1857142857,7.02857142857,23.9,sj,1999,1999-09-03
487,36.0,0.087,0.06035,0.0897,0.0988,300.584285714,300.621428571,296.801428571,302.8,298.8,79.9657142857,18.31,2.21428571429,28.3,6.04285714286,25.0,sj,1999,1999-09-10
488,37.0,-0.0121,0.067475,0.1585833,0.1250857,300.961428571,301.021428571,297.084285714,303.2,299.5,79.6971428571,18.71,2.15714285714,28.4142857143,6.84285714286,24.4,sj,1999,1999-09-17
489,38.0,0.08305,0.06535,0.1360286,0.1046286,300.572857143,300.621428571,296.701428571,302.8,298.3,79.39,18.2142857143,2.7,28.4571428571,6.6,24.4,sj,1999,1999-09-24
490,39.0,0.05016667,0.03946667,0.1699833,0.1612833,300.644285714,300.635714286,296.824285714,303.5,298.9,79.8371428571,18.3457142857,2.21428571429,28.7142857143,7.95714285714,23.9,sj,1999,1999-10-01
491,40.0,0.1322,0.01383333,0.2102286,0.1405857,300.497142857,300.6,296.657142857,302.5,298.5,79.6742857143,18.12,1.94285714286,28.0,6.98571428571,23.3,sj,1999,1999-10-08
492,41.0,-0.0864,0.12685,0.09071667,0.05796667,299.827142857,299.835714286,295.871428571,301.7,298.5,79.16,17.3042857143,1.95714285714,27.1714285714,6.44285714286,23.3,sj,1999,1999-10-15
493,42.0,-0.03300459170000002,-0.0368,0.036,0.037475,300.025714286,300.014285714,296.82,301.6,298.7,82.6571428571,18.3157142857,1.85714285714,26.7571428571,5.04285714286,23.9,sj,1999,1999-10-22
494,43.0,0.05218730069999999,0.009325,0.1754833,0.07245714,299.804285714,300.035714286,297.13,301.9,298.7,85.3771428571,18.7428571429,2.18571428571,27.6714285714,6.3,23.3,sj,1999,1999-10-29
495,44.0,0.06275,0.1034,0.1734571,0.1658833,299.96,299.942857143,296.531428571,302.0,298.0,81.6285714286,18.0142857143,1.88571428571,27.4428571429,6.54285714286,23.9,sj,1999,1999-11-05
496,45.0,0.1235,0.095575,0.08925,0.08956667,299.304285714,299.378571429,295.871428571,301.0,298.0,81.4885714286,17.2985714286,2.04285714286,26.8857142857,5.85714285714,23.9,sj,1999,1999-11-12
497,46.0,-0.0454,0.0747,0.05148,0.03943333,298.968571429,299.078571429,296.33,301.3,298.0,85.4042857143,17.8171428571,1.81428571429,26.7142857143,5.8,22.8,sj,1999,1999-11-19
498,47.0,0.0005,0.0712,0.1077,0.08874,298.732857143,298.878571429,296.285714286,300.8,297.1,86.4057142857,17.87,1.9,26.6,4.52857142857,23.3,sj,1999,1999-11-26
499,48.0,0.1536,0.104775,0.1132333,0.09898571,298.782857143,299.057142857,294.775714286,301.0,296.8,78.6828571429,16.2071428571,3.25714285714,26.1,7.47142857143,21.1,sj,1999,1999-12-03
500,49.0,0.07648199809999996,0.0881,0.2564667,0.2146,297.332857143,297.3,293.974285714,298.9,296.2,81.8642857143,15.4157142857,1.4,24.9285714286,4.61428571429,21.7,sj,1999,1999-12-10
501,50.0,0.10558,0.078075,0.1300286,0.07642857,297.4,297.392857143,292.161428571,298.7,296.3,72.6528571429,13.73,1.81428571429,24.9428571429,4.82857142857,20.6,sj,1999,1999-12-17
502,51.0,0.1088,0.12705,0.1088714,0.09908571,297.382857143,297.514285714,292.964285714,299.4,296.1,76.4971428571,14.4371428571,1.8,24.8428571429,4.9,21.7,sj,1999,1999-12-24
503,52.0,-0.1336,-0.061225,0.1682,0.08631111,298.367142857,298.307142857,293.887142857,300.3,296.4,76.3171428571,15.2571428571,2.64285714286,25.4714285714,6.55714285714,21.1,sj,2000,2000-01-01
504,1.0,0.20635,0.1613,0.1398833,0.09583333,298.148571429,298.164285714,294.355714286,299.9,296.5,79.6071428571,15.7228571429,1.9,25.1285714286,5.31428571429,21.7,sj,2000,2000-01-08
505,2.0,0.337,0.30785,0.2466857,0.1686286,297.441428571,297.585714286,293.191428571,299.1,296.1,77.3428571429,14.6128571429,2.05714285714,25.1142857143,5.15714285714,21.7,sj,2000,2000-01-15
506,3.0,0.353,0.3073,0.3262714,0.2914286,296.588571429,296.478571429,290.852857143,299.0,293.2,70.4571428571,12.61,1.84285714286,23.6142857143,4.82857142857,20.0,sj,2000,2000-01-22
